WS_HR,O3,PM10,PM25-3,PM25-2,PM25,ANS
0.19999999999999998,4.2,24,15,18,10,8
0.18571428571428572,4.4,34,18,10,8,12
0.07142857142857142,7.4,41,10,8,12,10
0.12857142857142856,10.0,55,8,12,10,18
0.2714285714285714,23.0,43,12,10,18,11
0.21428571428571427,33.0,22,10,18,11,18
0.3,37.0,20,18,11,18,11
0.2571428571428571,45.0,55,11,18,11,20
0.18571428571428572,44.0,60,18,11,20,15
0.3285714285714285,29.0,52,11,20,15,12
0.21428571428571427,25.0,27,20,15,12,16
0.47142857142857136,21.0,32,15,12,16,11
0.3,24.0,29,12,16,11,13
0.12857142857142856,18.0,17,16,11,13,3
0.2857142857142857,9.5,16,0,5,9,9
0.2571428571428571,9.1,26,5,9,9,7
0.19999999999999998,11.0,23,9,9,7,3
0.24285714285714283,43.0,38,5,5,9,12
0.6,35.0,22,5,9,12,12
0.557142857142857,26.0,22,9,12,12,10
0.45714285714285713,37.0,5,12,12,10,7
0.45714285714285713,36.0,10,12,10,7,19
0.41428571428571426,38.0,29,10,7,19,23
0.44285714285714284,29.0,24,7,19,23,22
0.6,15.0,54,19,23,22,12
0.7142857142857142,14.0,66,23,22,12,15
0.7000000000000001,14.0,67,22,12,15,11
0.6714285714285714,14.0,44,12,15,11,8
0.6142857142857142,14.0,13,15,11,8,3
0.5428571428571428,14.0,17,3,5,12,9
0.47142857142857136,15.0,10,5,12,9,7
0.5142857142857142,14.0,15,12,9,7,0
0.5,11.0,23,7,0,6,9
0.5714285714285714,10.0,19,0,6,9,9
0.5428571428571428,12.0,22,6,9,9,8
0.41428571428571426,13.0,11,9,9,8,14
0.47142857142857136,17.0,22,9,8,14,14
0.6142857142857142,27.0,47,8,14,14,13
0.5857142857142856,36.0,64,14,14,13,13
0.5142857142857142,36.0,52,14,13,13,18
0.5714285714285714,35.0,44,13,13,18,15
0.39999999999999997,35.0,23,13,18,15,7
0.44285714285714284,33.0,24,18,15,7,9
0.5857142857142856,42.0,22,15,7,9,13
0.557142857142857,48.0,48,7,9,13,21
0.557142857142857,29.0,48,9,13,21,17
0.41428571428571426,26.0,48,13,21,17,16
0.37142857142857144,25.0,26,21,17,16,8
0.44285714285714284,20.0,24,17,16,8,8
0.41428571428571426,22.0,7,16,8,8,3
0.1714285714285714,17.0,25,21,16,18,10
0.09999999999999999,22.0,33,16,18,10,10
0.15714285714285714,41.0,36,18,10,10,7
0.1714285714285714,56.0,33,10,10,7,12
0.39999999999999997,54.0,45,10,7,12,7
0.37142857142857144,50.0,57,7,12,7,11
0.41428571428571426,43.0,46,12,7,11,10
0.45714285714285713,34.0,38,7,11,10,21
0.41428571428571426,32.0,25,11,10,21,25
0.3285714285714285,27.0,40,10,21,25,22
0.07142857142857142,17.0,31,21,25,22,18
0.24285714285714283,9.1,38,25,22,18,20
0.2714285714285714,8.6,25,22,18,20,25
0.2571428571428571,7.4,37,18,20,25,25
0.1714285714285714,6.6,40,20,25,25,16
0.12857142857142856,4.9,42,25,25,16,14
0.14285714285714285,4.5,40,25,16,14,11
0.19999999999999998,3.0,47,16,14,11,10
0.14285714285714285,3.4,44,14,11,10,18
0.0857142857142857,6.1,46,11,10,18,35
0.1714285714285714,6.2,25,10,18,35,32
0.19999999999999998,5.6,26,18,35,32,28
0.22857142857142856,7.3,14,35,32,28,14
0.15714285714285714,18.0,18,32,28,14,24
0.3285714285714285,31.0,28,28,14,24,27
0.3428571428571428,47.0,38,14,24,27,30
0.2714285714285714,69.0,70,24,27,30,37
0.24285714285714283,84.0,62,27,30,37,37
0.15714285714285714,87.0,62,30,37,37,34
0.11428571428571428,57.0,55,37,37,34,28
0.07142857142857142,33.0,58,37,34,28,16
0.21428571428571427,31.0,50,34,28,16,16
0.3285714285714285,24.0,56,28,16,16,16
0.3,10.0,57,16,16,16,15
0.09999999999999999,2.9,70,16,16,15,11
0.2714285714285714,0.8,67,16,15,11,19
0.3,0.8,45,15,11,19,20
0.3285714285714285,1.1,34,11,19,20,19
0.2857142857142857,3.2,23,19,20,19,20
0.3,13.0,40,20,19,20,16
0.3,20.0,26,19,20,16,27
0.3142857142857143,20.0,20,20,16,27,18
0.2571428571428571,16.0,25,16,27,18,16
0.19999999999999998,14.0,35,27,18,16,8
0.21428571428571427,12.0,49,18,16,8,8
0.22857142857142856,11.0,41,16,8,8,12
0.1714285714285714,12.0,30,8,8,12,20
0.39999999999999997,18.0,40,8,12,20,18
0.47142857142857136,29.0,52,12,20,18,21
0.5285714285714286,40.0,75,20,18,21,15
0.48571428571428565,56.0,48,18,21,15,23
0.39999999999999997,62.0,53,21,15,23,22
0.37142857142857144,65.0,30,15,23,22,26
0.37142857142857144,55.0,47,23,22,26,22
0.42857142857142855,48.0,28,22,26,22,27
0.39999999999999997,33.0,41,26,22,27,20
0.3,28.0,42,22,27,20,17
0.22857142857142856,25.0,31,27,20,17,13
0.19999999999999998,13.0,43,20,17,13,13
0.22857142857142856,7.8,31,17,13,13,12
0.3,4.8,44,13,13,12,10
0.3,4.8,28,13,12,10,7
0.19999999999999998,4.2,23,12,10,7,9
0.3142857142857143,4.3,26,10,7,9,12
0.19999999999999998,4.7,18,7,9,12,9
0.21428571428571427,2.6,24,9,12,9,11
0.22857142857142856,1.5,13,12,9,11,10
0.19999999999999998,1.0,17,9,11,10,13
0.1714285714285714,5.4,21,11,10,13,14
0.18571428571428572,8.1,21,10,13,14,7
0.09999999999999999,9.8,35,13,14,7,6
0.014285714285714285,13.0,40,14,7,6,11
0.09999999999999999,21.0,39,7,6,11,18
0.2571428571428571,30.0,54,6,11,18,27
0.22857142857142856,44.0,47,11,18,27,25
0.22857142857142856,60.0,63,18,27,25,27
0.2857142857142857,70.0,30,27,25,27,20
0.3,65.0,31,25,27,20,27
0.24285714285714283,70.0,40,27,20,27,29
0.05714285714285714,72.0,55,20,27,29,32
0.14285714285714285,67.0,63,27,29,32,29
0.18571428571428572,51.0,35,29,32,29,29
0.14285714285714285,47.0,40,32,29,29,29
0.15714285714285714,39.0,45,29,29,29,24
0.1714285714285714,24.0,45,29,29,24,29
0.1714285714285714,28.0,40,29,24,29,29
0.15714285714285714,28.0,20,24,29,29,31
0.24285714285714283,22.0,46,29,29,31,20
0.19999999999999998,20.0,44,29,31,20,20
0.15714285714285714,22.0,51,31,20,20,16
0.1714285714285714,19.0,65,20,20,16,22
0.18571428571428572,15.0,63,20,16,22,18
0.22857142857142856,13.0,67,16,22,18,26
0.12857142857142856,11.0,40,22,18,26,14
0.19999999999999998,12.0,38,18,26,14,12
0.09999999999999999,13.0,40,26,14,12,11
0.11428571428571428,29.0,42,14,12,11,15
0.11428571428571428,45.0,38,12,11,15,33
0.2857142857142857,63.0,37,11,15,33,36
0.2857142857142857,87.0,71,15,33,36,50
0.19999999999999998,81.0,80,36,50,35,34
0.3142857142857143,74.0,42,50,35,34,24
0.38571428571428573,46.0,37,35,34,24,25
0.2571428571428571,51.0,32,34,24,25,12
0.12857142857142856,44.0,29,24,25,12,12
0.11428571428571428,33.0,48,25,12,12,10
0.3142857142857143,28.0,42,12,12,10,16
0.3,35.0,38,12,10,16,18
0.2714285714285714,30.0,23,10,16,18,18
0.22857142857142856,27.0,31,16,18,18,22
0.1714285714285714,30.0,39,18,18,22,25
0.14285714285714285,27.0,47,18,22,25,26
0.21428571428571427,23.0,46,22,25,26,20
0.2571428571428571,22.0,35,25,26,20,16
0.24285714285714283,21.0,16,26,20,16,17
0.2571428571428571,21.0,10,20,16,17,18
0.2714285714285714,20.0,19,16,17,18,10
0.19999999999999998,15.0,17,17,18,10,13
0.12857142857142856,20.0,22,18,10,13,22
0.15714285714285714,42.0,42,10,13,22,28
0.22857142857142856,51.0,55,13,22,28,31
0.04285714285714285,72.0,67,22,28,31,34
0.2571428571428571,86.0,56,28,31,34,43
0.12857142857142856,39.0,48,44,39,19,21
0.05714285714285714,25.0,31,39,19,21,20
0.09999999999999999,19.0,53,19,21,20,22
0.18571428571428572,9.9,37,21,20,22,21
0.24285714285714283,7.7,35,20,22,21,14
0.2714285714285714,9.4,31,22,21,14,20
0.2857142857142857,8.6,47,21,14,20,20
0.39999999999999997,5.6,64,14,20,20,20
0.45714285714285713,17.0,56,20,20,20,21
0.37142857142857144,27.0,53,20,20,21,22
0.3571428571428571,34.0,41,20,21,22,34
0.48571428571428565,36.0,28,21,22,34,25
0.37142857142857144,36.0,31,22,34,25,22
0.39999999999999997,34.0,27,34,25,22,13
0.3571428571428571,34.0,31,25,22,13,16
0.3142857142857143,36.0,21,22,13,16,18
0.45714285714285713,38.0,21,13,16,18,22
0.44285714285714284,43.0,28,16,18,22,27
0.5285714285714286,54.0,42,18,22,27,20
0.42857142857142855,65.0,37,22,27,20,16
0.47142857142857136,72.0,50,27,20,16,11
0.5285714285714286,63.0,40,20,16,11,22
0.5,60.0,43,16,11,22,25
0.44285714285714284,54.0,19,11,22,25,33
0.37142857142857144,49.0,25,22,25,33,30
0.24285714285714283,54.0,52,25,33,30,36
0.09999999999999999,41.0,54,33,30,36,39
0.2571428571428571,31.0,39,36,39,37,28
0.21428571428571427,30.0,51,39,37,28,24
0.2571428571428571,29.0,27,37,28,24,24
0.2714285714285714,27.0,47,28,24,24,29
0.15714285714285714,19.0,49,24,24,29,28
0.24285714285714283,15.0,42,24,29,28,20
0.2571428571428571,14.0,38,29,28,20,13
0.24285714285714283,14.0,23,28,20,13,8
0.2571428571428571,14.0,28,20,13,8,8
0.2714285714285714,12.0,15,13,8,8,3
0.05714285714285714,21.0,11,8,3,7,22
0.12857142857142856,34.0,10,3,7,22,34
0.09999999999999999,44.0,21,7,22,34,27
0.07142857142857142,48.0,26,22,34,27,20
0.2714285714285714,53.0,33,34,27,20,18
0.3428571428571428,48.0,19,27,20,18,20
0.39999999999999997,40.0,14,20,18,20,13
0.47142857142857136,26.0,29,18,20,13,7
0.42857142857142855,23.0,32,20,13,7,11
0.24285714285714283,17.0,43,13,7,11,13
0.19999999999999998,23.0,22,7,11,13,10
0.04285714285714285,26.0,40,11,13,10,11
0.19999999999999998,17.0,29,13,10,11,18
0.2714285714285714,11.0,29,10,11,18,16
0.2714285714285714,13.0,5,11,18,16,18
0.2857142857142857,15.0,21,18,16,18,11
0.24285714285714283,15.0,17,16,18,11,19
0.21428571428571427,14.0,32,18,11,19,18
0.1714285714285714,17.0,31,11,19,18,16
0.21428571428571427,18.0,31,19,18,16,11
0.12857142857142856,17.0,15,18,16,11,6
0.12857142857142856,10.0,9,16,11,6,9
0.15714285714285714,7.3,13,11,6,9,9
0.07142857142857142,4.3,21,6,9,9,11
0.05714285714285714,7.1,18,9,9,11,9
0.19999999999999998,17.0,28,9,11,9,6
0.24285714285714283,28.0,21,11,9,6,13
0.1714285714285714,54.0,43,9,6,13,23
0.2857142857142857,51.0,38,6,13,23,31
0.3,44.0,41,13,23,31,20
0.3142857142857143,40.0,29,23,31,20,23
0.3571428571428571,31.0,39,31,20,23,21
0.38571428571428573,25.0,36,20,23,21,22
0.2857142857142857,18.0,26,23,21,22,18
0.2571428571428571,14.0,15,21,22,18,19
0.09999999999999999,9.6,41,22,18,19,22
0.2571428571428571,3.8,34,18,19,22,12
0.2571428571428571,2.7,26,19,22,12,11
0.18571428571428572,4.0,9,22,12,11,10
0.21428571428571427,2.9,26,12,11,10,8
0.19999999999999998,3.9,29,11,10,8,4
0.21428571428571427,4.1,28,5,5,6,4
0.12857142857142856,5.6,34,4,4,10,9
0.11428571428571428,17.0,34,4,10,9,11
0.2857142857142857,29.0,46,10,9,11,4
0.39999999999999997,42.0,40,4,4,12,20
0.38571428571428573,44.0,43,4,12,20,25
0.41428571428571426,34.0,42,12,20,25,14
0.3142857142857143,26.0,35,20,25,14,13
0.09999999999999999,25.0,36,25,14,13,13
0.22857142857142856,29.0,36,14,13,13,11
0.22857142857142856,36.0,41,13,13,11,15
0.19999999999999998,21.0,41,13,11,15,17
0.1714285714285714,14.0,39,11,15,17,16
0.19999999999999998,12.0,19,15,17,16,19
0.22857142857142856,8.7,22,17,16,19,12
0.19999999999999998,1.6,60,16,19,12,16
0.24285714285714283,1.1,46,19,12,16,15
0.18571428571428572,1.2,46,12,16,15,16
0.19999999999999998,0.7,46,16,15,16,8
0.24285714285714283,1.0,46,15,16,8,9
0.19999999999999998,0.9,46,16,8,9,7
0.19999999999999998,1.7,46,8,9,7,6
0.14285714285714285,6.9,46,9,7,6,7
0.24285714285714283,9.4,46,7,6,7,5
0.09999999999999999,33.0,46,7,5,10,15
0.15714285714285714,45.0,46,5,10,15,24
0.3285714285714285,58.0,46,10,15,24,38
0.38571428571428573,59.0,46,15,24,38,32
0.45714285714285713,54.0,46,24,38,32,39
0.15714285714285714,46.0,46,32,39,27,29
0.3285714285714285,38.0,46,39,27,29,23
0.2714285714285714,31.0,46,27,29,23,18
0.19999999999999998,19.0,46,29,23,18,25
0.07142857142857142,22.0,46,23,18,25,15
0.22857142857142856,13.0,46,18,25,15,23
0.2571428571428571,14.0,46,25,15,23,19
0.21428571428571427,14.0,46,15,23,19,26
0.24285714285714283,12.0,46,23,19,26,23
0.3285714285714285,11.0,46,19,26,23,23
0.2857142857142857,9.6,42,26,23,23,22
0.2857142857142857,10.0,42,23,23,22,30
0.3285714285714285,11.0,42,23,22,30,35
0.38571428571428573,13.0,42,22,30,35,29
0.39999999999999997,23.0,42,30,35,29,34
0.5142857142857142,21.0,42,35,29,34,22
0.44285714285714284,23.0,42,29,34,22,29
0.2571428571428571,16.0,42,34,22,29,20
0.24285714285714283,18.0,42,22,29,20,19
0.19999999999999998,28.0,42,29,20,19,21
0.04285714285714285,25.0,42,20,19,21,14
0.0857142857142857,22.0,42,19,21,14,18
0.21428571428571427,28.0,46,21,14,18,7
0.12857142857142856,29.0,32,14,18,7,14
0.24285714285714283,30.0,30,18,7,14,10
0.11428571428571428,29.0,13,7,14,10,19
0.2857142857142857,27.0,20,14,10,19,16
0.2714285714285714,20.0,8,10,19,16,17
0.0857142857142857,12.0,20,19,16,17,13
0.24285714285714283,4.9,28,16,17,13,13
0.3428571428571428,4.5,42,17,13,13,11
0.3285714285714285,6.5,33,13,13,11,15
0.3142857142857143,6.7,27,13,11,15,9
0.15714285714285714,7.4,20,11,15,9,10
0.19999999999999998,5.7,22,15,9,10,2
0.2857142857142857,3.8,14,10,2,10,7
0.24285714285714283,7.4,9,2,10,7,7
0.3142857142857143,7.5,19,10,7,7,1
0.1714285714285714,20.0,24,2,2,7,9
0.11428571428571428,20.0,37,2,7,9,10
0.12857142857142856,31.0,34,7,9,10,10
0.24285714285714283,42.0,38,9,10,10,7
0.37142857142857144,36.0,26,10,10,7,8
0.09999999999999999,35.0,31,10,7,8,4
0.15714285714285714,26.0,29,8,4,9,10
0.02857142857142857,22.0,35,4,9,10,11
0.09999999999999999,20.0,44,9,10,11,16
0.24285714285714283,15.0,40,10,11,16,13
0.14285714285714285,12.0,40,11,16,13,16
0.18571428571428572,13.0,28,16,13,16,9
0.15714285714285714,10.0,51,13,16,9,9
0.11428571428571428,7.5,32,16,9,9,7
0.11428571428571428,7.0,30,9,9,7,4
0.3,23.0,10,3,2,8,15
0.3285714285714285,37.0,20,2,8,15,22
0.19999999999999998,47.0,18,8,15,22,20
0.07142857142857142,56.0,16,15,22,20,20
0.04285714285714285,67.0,7,22,20,20,20
0.09999999999999999,61.0,28,20,20,20,16
0.11428571428571428,61.0,31,20,20,16,14
0.12857142857142856,69.0,38,20,16,14,7
0.24285714285714283,65.0,24,16,14,7,15
0.41428571428571426,62.0,39,14,7,15,18
0.37142857142857144,64.0,53,7,15,18,25
0.3285714285714285,50.0,73,15,18,25,24
0.24285714285714283,41.0,67,18,25,24,24
0.15714285714285714,34.0,61,25,24,24,19
0.12857142857142856,28.0,42,24,24,19,13
0.3285714285714285,43.0,35,24,19,13,18
0.3285714285714285,48.0,31,19,13,18,23
0.18571428571428572,40.0,44,13,18,23,25
0.15714285714285714,29.0,40,18,23,25,16
0.18571428571428572,21.0,39,23,25,16,9
0.1714285714285714,19.0,22,25,16,9,11
0.1714285714285714,14.0,27,16,9,11,11
0.21428571428571427,13.0,25,9,11,11,15
0.24285714285714283,26.0,52,11,11,15,19
0.38571428571428573,45.0,71,11,15,19,28
0.48571428571428565,64.0,84,15,19,28,33
0.5857142857142856,82.0,89,19,28,33,40
0.3285714285714285,73.0,82,57,50,35,28
0.24285714285714283,74.0,72,50,35,28,19
0.22857142857142856,41.0,75,35,28,19,19
0.24285714285714283,28.0,56,28,19,19,11
0.2714285714285714,26.0,43,19,19,11,18
0.3428571428571428,28.0,18,19,11,18,18
0.22857142857142856,31.0,32,11,18,18,27
0.1714285714285714,28.0,33,18,18,27,22
0.15714285714285714,25.0,48,18,27,22,20
0.14285714285714285,26.0,31,27,22,20,8
0.22857142857142856,22.0,44,22,20,8,6
0.3,22.0,27,20,8,6,11
0.24285714285714283,21.0,48,8,6,11,14
0.24285714285714283,22.0,33,6,11,14,13
0.21428571428571427,25.0,33,11,14,13,9
0.14285714285714285,14.0,18,14,13,9,12
0.12857142857142856,19.0,29,13,9,12,21
0.14285714285714285,35.0,41,9,12,21,20
0.24285714285714283,47.0,46,12,21,20,18
0.18571428571428572,79.0,51,21,20,18,27
0.3142857142857143,72.0,49,20,18,27,27
0.37142857142857144,42.0,49,18,27,27,25
0.47142857142857136,45.0,56,27,27,25,20
0.5142857142857142,50.0,66,27,25,20,16
0.44285714285714284,51.0,58,25,20,16,19
0.2571428571428571,51.0,54,20,16,19,32
0.11428571428571428,45.0,46,16,19,32,20
0.18571428571428572,30.0,58,19,32,20,28
0.21428571428571427,26.0,60,32,20,28,24
0.19999999999999998,25.0,63,20,28,24,30
0.2571428571428571,25.0,51,28,24,30,14
0.24285714285714283,24.0,53,24,30,14,18
0.2714285714285714,22.0,32,30,14,18,20
0.22857142857142856,20.0,31,14,18,20,23
0.1714285714285714,15.0,27,18,20,23,15
0.15714285714285714,9.9,39,20,23,15,9
0.21428571428571427,7.5,43,23,15,9,12
0.22857142857142856,9.8,41,15,9,12,13
0.2714285714285714,10.0,29,9,12,13,10
0.21428571428571427,12.0,26,12,13,10,13
0.11428571428571428,13.0,46,13,10,13,18
0.07142857142857142,23.0,45,10,13,18,25
0.14285714285714285,28.0,55,13,18,25,21
0.12857142857142856,45.0,39,18,25,21,26
0.3142857142857143,60.0,72,25,21,26,27
0.41428571428571426,57.0,57,21,26,27,27
0.37142857142857144,52.0,59,26,27,27,20
0.47142857142857136,50.0,55,27,27,20,22
0.42857142857142855,38.0,60,27,20,22,23
0.18571428571428572,32.0,60,20,22,23,28
0.12857142857142856,40.0,49,22,23,28,27
0.15714285714285714,50.0,61,23,28,27,33
0.15714285714285714,38.0,70,28,27,33,39
0.18571428571428572,17.0,65,39,39,38,32
0.22857142857142856,18.0,72,39,38,32,34
0.22857142857142856,17.0,59,38,32,34,26
0.19999999999999998,13.0,60,32,34,26,25
0.22857142857142856,11.0,38,34,26,25,17
0.18571428571428572,9.9,37,26,25,17,22
0.21428571428571427,14.0,30,25,17,22,17
0.19999999999999998,18.0,28,17,22,17,22
0.07142857142857142,9.4,26,22,17,22,20
0.09999999999999999,8.4,30,17,22,20,25
0.14285714285714285,28.0,48,22,20,25,19
0.18571428571428572,43.0,61,20,25,19,31
0.2714285714285714,76.0,83,25,19,31,38
0.48571428571428565,106.0,87,19,31,38,58
0.12857142857142856,68.0,80,61,45,26,30
0.2571428571428571,46.0,74,45,26,30,27
0.2857142857142857,50.0,70,26,30,27,35
0.24285714285714283,50.0,70,30,27,35,32
0.1714285714285714,44.0,67,27,35,32,31
0.2571428571428571,34.0,57,35,32,31,31
0.22857142857142856,36.0,45,32,31,31,27
0.2857142857142857,35.0,39,31,31,27,29
0.2857142857142857,29.0,64,31,27,29,32
0.21428571428571427,27.0,62,27,29,32,32
0.11428571428571428,22.0,95,29,32,32,35
0.15714285714285714,13.0,65,32,32,35,32
0.18571428571428572,14.0,65,32,35,32,29
0.11428571428571428,15.0,31,35,32,29,30
0.0857142857142857,32.0,46,32,29,30,37
0.12857142857142856,44.0,63,29,30,37,47
0.2571428571428571,64.0,86,48,43,38,40
0.22857142857142856,39.0,81,38,40,38,41
0.3,35.0,73,38,41,36,36
0.2857142857142857,34.0,55,41,36,36,32
0.2714285714285714,35.0,58,36,36,32,41
0.24285714285714283,22.0,66,41,41,33,37
0.22857142857142856,16.0,64,41,33,37,31
0.1714285714285714,9.2,71,33,37,31,44
0.1714285714285714,18.0,79,31,44,33,40
0.11428571428571428,21.0,67,33,40,35,39
0.14285714285714285,61.0,60,39,39,34,34
0.41428571428571426,50.0,47,39,34,34,21
0.3571428571428571,49.0,47,34,34,21,20
0.2571428571428571,48.0,58,34,21,20,20
0.18571428571428572,49.0,85,21,20,20,24
0.04285714285714285,38.0,76,20,20,24,24
0.02857142857142857,24.0,77,20,24,24,17
0.0857142857142857,18.0,63,24,24,17,18
0.09999999999999999,17.0,73,24,17,18,13
0.11428571428571428,13.0,58,17,18,13,17
0.48571428571428565,26.0,42,18,13,17,9
0.14285714285714285,23.0,25,13,17,9,4
0.11428571428571428,26.0,64,32,34,33,42
0.2857142857142857,50.0,53,33,42,37,38
0.2571428571428571,57.0,61,42,37,38,39
0.1714285714285714,60.0,54,38,39,31,30
0.18571428571428572,61.0,51,39,31,30,17
0.15714285714285714,56.0,60,31,30,17,25
0.19999999999999998,53.0,50,30,17,25,23
0.07142857142857142,43.0,44,17,25,23,29
0.12857142857142856,36.0,53,25,23,29,30
0.14285714285714285,34.0,39,23,29,30,22
0.09999999999999999,29.0,39,29,30,22,17
0.0857142857142857,25.0,26,30,22,17,8
0.12857142857142856,22.0,47,22,17,8,12
0.12857142857142856,21.0,43,17,8,12,7
0.11428571428571428,15.0,43,8,12,7,11
0.1714285714285714,13.0,22,12,7,11,17
0.24285714285714283,13.0,11,7,11,17,18
0.12857142857142856,13.0,6,11,17,18,20
0.2714285714285714,14.0,21,17,18,20,10
0.11428571428571428,10.0,35,18,20,10,9
0.1714285714285714,11.0,47,20,10,9,9
0.04285714285714285,9.7,56,10,9,9,16
0.15714285714285714,20.0,44,9,9,16,16
0.15714285714285714,37.0,53,9,16,16,18
0.19999999999999998,41.0,46,16,16,18,20
0.14285714285714285,54.0,44,16,18,20,27
0.11428571428571428,69.0,30,18,20,27,27
0.12857142857142856,78.0,14,20,27,27,21
0.3285714285714285,81.0,36,27,27,21,25
0.18571428571428572,77.0,49,27,21,25,21
0.0857142857142857,72.0,76,21,25,21,22
0.12857142857142856,60.0,52,25,21,22,23
0.15714285714285714,48.0,44,21,22,23,21
0.14285714285714285,40.0,23,22,23,21,19
0.15714285714285714,36.0,43,23,21,19,15
0.39999999999999997,38.0,51,21,19,15,19
0.18571428571428572,35.0,56,19,15,19,17
0.39999999999999997,38.0,36,15,19,17,19
0.12857142857142856,29.0,14,19,17,19,16
0.09999999999999999,21.0,21,17,19,16,20
0.18571428571428572,18.0,36,19,16,20,14
0.1714285714285714,18.0,33,16,20,14,8
0.05714285714285714,15.0,33,20,14,8,6
0.14285714285714285,15.0,19,14,8,6,4
0.22857142857142856,29.0,16,6,4,6,7
0.14285714285714285,33.0,39,4,6,7,12
0.09999999999999999,44.0,47,6,7,12,18
0.18571428571428572,51.0,39,7,12,18,21
0.3142857142857143,58.0,51,12,18,21,22
0.11428571428571428,63.0,63,18,21,22,19
0.02857142857142857,67.0,86,21,22,19,24
0.19999999999999998,64.0,50,22,19,24,28
0.2714285714285714,66.0,45,19,24,28,24
0.2857142857142857,65.0,52,24,28,24,24
0.19999999999999998,55.0,52,28,24,24,17
0.2571428571428571,50.0,38,24,24,17,27
0.3142857142857143,52.0,38,24,17,27,20
0.18571428571428572,53.0,53,17,27,20,25
0.47142857142857136,53.0,68,27,20,25,23
0.7857142857142857,58.0,44,20,25,23,25
0.657142857142857,58.0,48,25,23,25,24
0.5285714285714286,56.0,45,23,25,24,28
0.42857142857142855,55.0,64,25,24,28,25
0.42857142857142855,56.0,72,24,28,25,22
0.44285714285714284,59.0,69,28,25,22,20
0.2571428571428571,57.0,74,25,22,20,25
0.44285714285714284,56.0,56,22,20,25,31
0.47142857142857136,52.0,62,20,25,31,30
0.41428571428571426,49.0,39,25,31,30,24
0.42857142857142855,49.0,44,31,30,24,19
0.0857142857142857,50.0,36,30,24,19,18
0.05714285714285714,54.0,28,24,19,18,13
0.15714285714285714,55.0,39,19,18,13,8
0.14285714285714285,60.0,28,18,13,8,6
0.07142857142857142,64.0,51,13,8,6,11
0.11428571428571428,65.0,30,8,6,11,11
0.21428571428571427,61.0,42,6,11,11,9
0.22857142857142856,55.0,35,11,11,9,15
0.19999999999999998,49.0,44,11,9,15,17
0.14285714285714285,44.0,62,9,15,17,22
0.21428571428571427,41.0,46,15,17,22,18
0.3,44.0,55,17,22,18,28
0.3142857142857143,45.0,21,22,18,28,18
0.41428571428571426,47.0,33,18,28,18,11
0.3428571428571428,49.0,27,28,18,11,9
0.47142857142857136,50.0,37,18,11,9,9
0.657142857142857,51.0,47,11,9,9,9
0.5,51.0,31,9,9,9,0
0.47142857142857136,48.0,17,9,0,6,7
0.3428571428571428,48.0,39,0,6,7,8
0.5142857142857142,47.0,31,6,7,8,3
0.11428571428571428,54.0,54,2,1,8,11
0.0857142857142857,55.0,57,1,8,11,19
0.0857142857142857,58.0,50,8,11,19,13
0.12857142857142856,60.0,65,11,19,13,13
0.22857142857142856,58.0,43,19,13,13,6
0.2857142857142857,57.0,63,13,13,6,7
0.2714285714285714,56.0,43,13,6,7,16
0.22857142857142856,52.0,65,6,7,16,23
0.15714285714285714,46.0,43,7,16,23,21
0.14285714285714285,42.0,48,16,23,21,17
0.37142857142857144,47.0,41,23,21,17,18
0.45714285714285713,52.0,39,21,17,18,22
0.38571428571428573,52.0,46,17,18,22,25
0.3142857142857143,50.0,32,18,22,25,25
0.14285714285714285,47.0,46,22,25,25,27
0.1714285714285714,48.0,40,25,25,27,23
0.1714285714285714,51.0,45,25,27,23,15
0.19999999999999998,47.0,33,27,23,15,17
0.18571428571428572,47.0,44,23,15,17,16
0.19999999999999998,38.0,39,15,17,16,25
0.0857142857142857,34.0,46,17,16,25,22
0.18571428571428572,41.0,44,16,25,22,24
0.3142857142857143,50.0,65,25,22,24,27
0.12857142857142856,56.0,69,22,24,27,27
0.09999999999999999,62.0,82,24,27,27,35
0.09999999999999999,61.0,62,27,27,35,26
0.07142857142857142,59.0,61,27,35,26,26
0.11428571428571428,57.0,57,35,26,26,26
0.15714285714285714,59.0,81,26,26,26,32
0.12857142857142856,59.0,98,26,26,32,37
0.22857142857142856,58.0,81,26,32,37,32
0.2714285714285714,52.0,81,32,37,32,36
0.24285714285714283,51.0,68,37,32,36,26
0.47142857142857136,53.0,82,32,36,26,31
0.47142857142857136,54.0,66,36,26,31,25
0.38571428571428573,56.0,52,26,31,25,36
0.39999999999999997,54.0,33,31,25,36,33
0.2857142857142857,52.0,32,25,36,33,31
0.2714285714285714,49.0,49,36,33,31,24
0.1714285714285714,39.0,38,33,31,24,17
0.18571428571428572,46.0,43,31,24,17,21
0.3,50.0,33,24,17,21,26
0.2857142857142857,52.0,33,17,21,26,24
0.21428571428571427,50.0,38,21,26,24,22
0.1714285714285714,45.0,29,26,24,22,16
0.19999999999999998,42.0,47,24,22,16,26
0.21428571428571427,46.0,29,22,16,26,30
0.07142857142857142,51.0,40,16,26,30,28
0.3285714285714285,55.0,42,26,30,28,24
0.2714285714285714,65.0,43,30,28,24,15
0.15714285714285714,72.0,37,28,24,15,18
0.11428571428571428,70.0,50,24,15,18,13
0.1714285714285714,66.0,42,15,18,13,11
0.18571428571428572,61.0,54,18,13,11,14
0.22857142857142856,55.0,25,13,11,14,11
0.14285714285714285,46.0,39,11,14,11,20
